"DNNumber","Date","FieldDetermination","Location","Description","Latitude","Longitude"
4669,2003-08-18,"Eucalyptus pileata","Holland Track, between Hyden - Norseman Rd and Mt Holland, Western Australia.","Regrowth mallee to 4 metres tall. Bark smooth throughout, grey over pale tan. Leaves glossy, dark green, dense intersectional oil glands, moderate reticulation. Growing on white sandy loam on plain with Eucalyptus tenera and E. livida. AD, PERTH",-32.2675,119.5825
4670,2003-08-18,"Eucalyptus longicornis","Just east of Mt Holland on Holland Track, Western Australia.","Tree to 22 metres tall. Bark rough to 200 mm diameter branches, moderately finely fissured, grey. Leaves glossy, green. Growing on flat of reddish clay loam with surface ironstone, with Eucalyptus salmonophloia, E. urna, E. flocktoniae subsp. flocktoniae, E. salubris, E. calycogona subsp. calycogona, E. protensa, E. polita, E. pileata, E. tenera and E. livida. PERTH",-32.1647222222222,119.748888888889
4671,2003-08-18,"Eucalyptus polita","Just east of Mt Holland on Holland Track, Western Australia.","Tree (mallet) to 16 metres tall. Bark smooth throughout, dark grey over pale grey and cream. Leaves glossy, dark green. Growing on flat of reddish clay loam with surface ironstone, with Eucalyptus salmonophloia, E. urna, E. flocktoniae subsp. flocktoniae, E. salubris, E. calycogona subsp. calycogona, E. protensa, E. longicornis, E. pileata, E. tenera and E. livida. AD, PERTH",-32.1647222222222,119.748888888889
4672,2003-08-18,"Eucalyptus urna","Just east of Mt Holland on Holland Track, Western Australia.","Mallet to 16 metres tall. Bark smooth throughout, grey over cream and pale yellow-orange. Leaves very glossy, dark green. Growing on flat of reddish clay loam with surface ironstone, with Eucalyptus salmonophloia, E. polita, E. flocktoniae subsp. flocktoniae, E. salubris, E. calycogona subsp. calycogona, E. protensa, E. longicornis, E. pileata, E. tenera and E. livida. PERTH",-32.1647222222222,119.748888888889
4673,2003-08-18,"Eucalyptus pileata","Just east of Mt Holland on Holland Track, Western Australia.","Mallee to 5 metres tall. Bark smooth throughout. Leaves glossy, dark green. Growing on flat of reddish clay loam with surface ironstone, with Eucalyptus salmonophloia, E. urna, E. flocktoniae subsp. flocktoniae, E. salubris, E. calycogona subsp. calycogona, E. protensa, E. longicornis, E. polita, E. tenera and E. livida. PERTH",-32.1647222222222,119.748888888889
4674,2003-08-18,"Eucalyptus exigua","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee 3 metres tall. Bark smooth throughout, pale grey over white. Leaves glossy, dark green. Dominant here, growing on white sand with some Eucalyptus salicola. AD, PERTH",-32.0497222222222,119.902777777778
4675,2003-08-18,"Eucalyptus vittata","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallet 5 metres tall. Bark smooth throughout, ribbony, pale grey over white. Leaves maturing slightly glossy, dark blue-green. Branchlets and fruit pruinose. Scattered here, growing on white sand with Eucalyptus alipes, E. exigua and E. mallee salicola. AD, CANB, PERTH",-32.0491666666667,119.903055555556
4676,2003-08-18,"Eucalyptus distuberosa subsp. distuberosa - E. tenuis intergrade","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Tree (mallet) 12 metres tall. Bark smooth throughout, very ribbony, pale grey over tan. Leaves glossy, dark green. Growing as small mallet stands on pale red clay-loam with Eucalyptus salmonophloia, E. yilgarnensis and E. aequioperta. PERTH",-31.8772222222222,120.189166666667
4677,2003-08-18,"Eucalyptus aequioperta","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Tree to 10 metres tall. Bark rough for 3 metres, thick, moderately fissured, dark grey-brown; smooth above, pale grey over tan. Pith glands present. Leaves glossy, dark green, dense island oil glands. Growing on pale red clay-loam with Eucalyptus salmonophloia, E. yilgarnensis and E. distuberosa-E. tenuis intergrades. AD, PERTH",-31.8772222222222,120.189166666667
4678,2003-08-19,"Eucalyptus incerata","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee to 4 metres tall. Bark smooth throughout, glossy, reddish and lead grey. Branchlets and fruit strongly pruinose. Leaves glossy, dark olive-green. Growing on pale red loam with Eucalyptus tenuis, E. transcontinentalis and E. salubris. AD, PERTH",-31.7802777777778,120.343333333333
4679,2003-08-19,"Eucalyptus tenuis","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallet to 12 metres tall. Bark smooth throughout, very ribbony, pale grey over pale tan. Leaves glossy, dark green. Growing on pale red loam with Eucalyptus incerata, E. transcontinentalis, E. salmonophloia, E. salubris and E. urna. PERTH",-31.7802777777778,120.343333333333
4680,2003-08-19,"Eucalyptus rigidula","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee to 5 metres tall. Bark smooth throughout, somewhat ribbony near base, very pale grey over pink-tan. Leaves glossy, dark green. Growing on pale yellow sandplain in open mallee with Eucalyptus leptopoda subsp. leptopoda. PERTH",-31.6702777777778,120.476944444444
4681,2003-08-19,"Eucalyptus leptopoda subsp. leptopoda","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee to 4 metres tall, crown very open. Bark smooth throughout, grey over pale grey. Leaves more or less dull, slightly blue-green. Growing on pale yellow sandplain in open mallee with Eucalyptus rigidula. PERTH",-31.6702777777778,120.476944444444
4682,2003-08-19,"Eucalyptus histophylla","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee 4 metres tall. Bark ribbony rough for 0.5 metre, then smooth, ribbony, pale grey over cream. Leaves becoming glossy, dark olive-green. Growing on pale yellow sandplain with outcropping sandstone in dense Allocasuarina shrubland with Eucalyptus aspratilis, E. rigidula and E. incrassata. AD, PERTH",-31.5761111111111,120.578611111111
4683,2003-08-19,"Eucalyptus incrassata","Holland Track, between Mt Holland and Lake Johnson - Coolgardie road, Western Australia.","Mallee 4 metres tall. Bark ribbony rough for 1.5 metres, then smooth, very ribbony, grey over cream. Leaves glossy, green. Growing on pale yellow sandplain with outcropping sandstone in dense Allocasuarina shrubland with Eucalyptus aspratilis, E. rigidula and E. histophylla. PERTH",-31.5761111111111,120.578611111111
4684,2003-08-19,"Eucalyptus salmonophloia","Lake Johnson - Coolgardie road, S of Coolgardie, Western Australia.","Tree 12 metres tall. Bark smooth throughout, grey over salmon-orange. Leaves very glossy, green. Growing on plain of red clay-loam with Eucalyptus salubris and E. loxophleba subsp. lissophloia. PERTH",-31.5111111111111,120.816388888889
4685,2003-08-19,"Eucalyptus tenera","Lake Johnson - Coolgardie road, between Gnarlbine Rock and Queen Victoria Rock, Western Australia.","Mallee 3 metres tall. Bark smooth throughout, slightly glossy, dark grey over grey over coppery-tan. Leaves glossy, dark green. Common here, growing broad rise of orange sand with Eucalyptus flocktoniae subsp. flocktoniae. PERTH",-31.1913888888889,120.942222222222
4686,2003-08-19,"Eucalyptus lesouefii","Kalgoorlie to Menzies road, between Kalgoorlie and Broad Arrow, Western Australia.","Tree 9 metres tall. Bark rough for 2 metres, thick, moderately-coarsely fissured, dark grey; smooth above. Leaves more or less glossy, dark green. Growing in open tall woodland on red clay-loam with Eucalyptus salmonophloia. PERTH",-30.6430555555556,121.453611111111
4687,2003-08-20,"Eucalyptus concinna","Ca. 25 km south of Menzies towards Kalgoorlie, Western Australia.","Mallee to 5 metres tall. Bark rough for 0.5 metre, then smooth above. Leaves glossy, dark green, moderately dense reticulation and scattered intersectional oil glands. Growing on red sand dune with Eucalyptus moderata, E. oldfieldii subsp. oldfieldii, E. jutsonii and E. rigidula. PERTH",-29.905,121.118888888889
4688,2003-08-20,"Eucalyptus leptopoda subsp. leptopoda","Ca. 25 km south of Menzies towards Kalgoorlie, Western Australia.","Whipstick mallee to 3 metres tall. Bark smooth throughout. Leaves dull, slightly blue-green. No parts pruinose. Growing below sand dune in red sand with Eucalyptus concinna, E. oldfieldii subsp. oldfieldii and E. rigidula. PERTH",-29.905,121.118888888889
4689,2003-08-20,"Eucalyptus longissima","Kalgoorlie to Menzies road, south of Menzies, Western Australia.","Large tree-mallee 6 metres tall. Bark rough for 2 metres, moderately fissured, grey-brown, becoming ribbony then smooth, glossy, pale grey. Leaves very glossy, light green, dense intersectional and island oil glands. Growing as scattered trees on plain or red clay-loam. PERTH",-29.7611111111111,121.062777777778
4690,2003-08-20,"Eucalyptus youngiana","Leonora to Menzies road, near Lake Ballard, Western Australia.","Mallee 8 metres tall. Bark rough for 4 - 5 metres, thick, coarsely fissured, fibrous-stringy, dark grey; smooth above, cream. Leaves dull, blue-green. Growing as single mallee, first seen comming from south, on red loam with Acacia species. PERTH",-29.4952777777778,121.252222222222
4691,2003-08-20,"Eucalyptus carnei x E. salubris","Near Thirty Two Mile Bore, west of Leonora to Menzies road, Western Australia.","Tree 8 metres tall. Bark smooth throughout, glossy, coppery. Leaves slightly glossy, dark green. Secondary branches prominently pruinose. Growing as single tree of this on quartz and sandstone outcrop with Eucalyptus carnei and some E. salubris. AD, PERTH",-29.2441666666667,121.251944444444
4692,2003-08-20,"Eucalyptus carnei","Near Thirty Two Mile Bore, west of Leonora to Menzies road, Western Australia.","Tree, many stunted and multi-stemmed, to 6 metres tall. Bark smooth throughout, glossy, lead grey and coppery. Leaves conspicuously dull and grey-green, maturing somewhat greener. Branchlets strongly pruinose. Growing as common tree on quartz and sandstone outcrop with some Eucalyptus salubris. PERTH",-29.2441666666667,121.251944444444
4693,2003-08-20,"Eucalyptus longissima","Near Thirty Two Mile Bore, west of Leonora to Menzies road, Western Australia.","Mallee 5 metres tall. Bark rough for 1.5 metres, moderately fissured, grey; smooth above, pale grey over yellow-tan. Leaves very glossy, dark green. Growing as small stand on stony red loam in open Acacia shrubland. AD, PERTH",-29.2416666666667,121.256111111111
4694,2003-08-20,"Eucalyptus lucasii","Leonora to Laverton road, Western Australia.","Robust mallee to 6 metres tall. Bark smooth throughout, grey over cream. Leaves dull, blue-green. Growing as scattered mallees on level red loam in mulga scrub with Triodia understorey. PERTH",-28.7638888888889,121.968055555556
4695,2003-08-20,"Eucalyptus gypsophila","Admiral Flat, NE of Laverton, Western Australia.","Tree-mallee to 6 metres tall. Bark rough for 1 metre, thick, moderately-coarsely fissured, dark grey; smooth above, cream. Leaves dull, blue-green. Common here, growing on flat and hills of red clay-loam with quartz rubble with some Eucalyptus salubris. PERTH",-28.5652777777778,122.482222222222
4696,2003-08-20,"Eucalyptus gongylocarpa","Near Adam Range on Laverton to Cosmo Newberry road, Western Australia.","Tree to 12 metres tall. Bark more or less smooth throughout, pale olive over cream, but with many attached grey-brown flakes. Leaves dull, grey-green. All parts pruinose. Growing on plain of deep red sand with Eucalyptus youngiana and E. rigidula; Triodia understorey. PERTH",-28.4008333333333,122.567777777778
4697,2003-08-20,"Eucalyptus rigidula","Near Adam Range on Laverton to Cosmo Newberry road, Western Australia.","Mallee to 4 metres tall. Bark smooth throughout, pale tan-grey over white. Leaves glossy, green, with few or no oil glands. Growing on plain of deep red sand with Eucalyptus gongylocarpa and E. youngiana; Triodia understorey. AD, PERTH",-28.4008333333333,122.567777777778
4698,2003-08-21,"Eucalyptus trivalvis","Near Adam Range on Laverton to Cosmo Newberry road, Western Australia.","Mallee 4 metres tall. Bark rough over most of stems (2 - 3 metres), coarsely fissured, flakey-fibrous, grey; smooth above, reddish-tan. Leaves dull, grey-green. Branchlets variably pruinose. Scattered here, growing on red sandy-loam in mulga scrub with some Eucalyptus lucasii and E. youngiana. AD, PERTH",-28.385,122.585277777778
4699,2003-08-21,"Eucalyptus hypolaena - E. socialis intergrade","Near McMillan Rocks on Laverton to Cosmo Newberry road, Western Australia.","Mallee 6 metres tall. Bark rough for 2 metres, tightly held, grey. Leaves dull, grey-green. Branchlets and fruit strongly pruinose. Growing on red sand with Eucalyptus concinna, E. gongylocarpa and E. trivalvis in open mallee scrub. PERTH",-28.2272222222222,122.731944444444
4700,2003-08-21,"Eucalyptus hypolaena - E. socialis intergrade","Near McMillan Rocks on Laverton to Cosmo Newberry road, Western Australia.","Mallee 4 metres tall. Bark more or less smooth throughout, pale tan and cream. Leaves dull, grey-green. Branchlets and fruit variably pruinose. Growing on red sand with Eucalyptus concinna, E. gongylocarpa and E. trivalvis in open mallee scrub. AD, PERTH",-28.2272222222222,122.731944444444
